match_id,player_id,team,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,damage_to_champions,gold_earned,objective_participation,first_blood,lane_advantage
M00733,P026,B,Bottom,Tristana,0,5,5,11,305,29,1,25158,15067,1.0,0,-0.07
M00734,P052,A,Support,Thresh,0,10,6,8,35,22,8,24259,11232,2.0,0,-1.25
M00734,P074,A,Top,Camille,0,3,5,3,158,28,3,19926,12497,1.0,0,-1.18
M00734,P022,A,Support,Alistar,0,5,3,8,8,28,5,24720,10939,1.0,0,-0.0
M00734,P020,A,Jungle,Lee Sin,0,5,4,4,101,36,4,25703,13593,2.0,0,0.57
M00734,P003,A,Support,Morgana,0,2,2,8,24,15,6,19262,11758,0.0,0,-0.64
M00734,P057,B,Bottom,Ezreal,1,9,8,8,217,23,2,20717,14171,5.0,0,0.77
M00734,P050,B,Support,Nautilus,1,9,5,4,46,35,6,21713,11100,3.0,1,0.45
M00734,P015,B,Bottom,Ezreal,1,6,2,8,177,30,1,19547,12828,3.0,0,2.52
M00734,P006,B,Jungle,Jarvan IV,1,11,7,8,143,29,2,25623,14346,2.0,0,0.01
M00734,P072,B,Jungle,Jarvan IV,1,6,8,8,97,16,2,22865,12397,7.0,0,1.76
M00735,P036,A,Jungle,Jarvan IV,0,6,6,7,186,32,2,22160,13474,2.0,0,-0.53
M00735,P008,A,Jungle,Kha’Zix,0,8,8,4,152,32,4,23166,13548,0.0,0,-0.29
M00735,P004,A,Bottom,Ashe,0,2,5,6,258,25,1,26887,15681,0.0,1,0.23
M00735,P013,A,Mid,Syndra,0,13,3,7,215,24,3,32952,16845,0.0,0,-0.36
M00735,P026,A,Bottom,Kai’Sa,0,4,7,4,249,22,1,21767,15731,1.0,0,0.24
M00735,P007,B,Top,Fiora,1,18,1,11,254,37,1,28946,18060,1.0,0,1.12
M00735,P034,B,Support,Braum,1,8,6,10,41,40,3,25905,11934,2.0,0,-2.12
M00735,P018,B,Top,Malphite,1,9,5,9,253,33,4,21663,14712,3.0,0,0.84
M00735,P024,B,Mid,Ahri,1,18,2,9,245,37,1,32376,20861,2.0,0,1.33
M00735,P069,B,Bottom,Caitlyn,1,14,4,12,263,42,1,24213,17914,2.0,1,0.53
M00736,P001,A,Support,Nautilus,1,7,8,9,28,40,7,21695,11243,3.0,0,-1.37
M00736,P065,A,Jungle,Jarvan IV,1,7,5,6,148,28,1,18849,13694,3.0,0,-0.82
M00736,P054,A,Bottom,Xayah,1,6,8,13,227,40,2,27411,14431,1.0,0,0.56
M00736,P060,A,Jungle,Graves,1,15,3,14,162,26,1,30282,15736,3.0,1,0.37
M00736,P043,A,Mid,Akali,1,12,6,7,205,26,1,25926,14514,4.0,0,1.2
M00736,P068,B,Support,Thresh,0,7,7,4,52,34,4,26101,11415,2.0,0,0.25
M00736,P016,B,Top,Malphite,0,9,5,10,181,23,1,24392,14376,2.0,0,-1.47
M00736,P003,B,Support,Braum,0,9,4,12,40,32,8,22132,12558,1.0,0,-1.33
M00736,P057,B,Bottom,Ezreal,0,8,8,4,227,36,2,24945,15215,4.0,0,-1.16
M00736,P039,B,Bottom,Caitlyn,0,4,8,5,252,28,1,22854,15178,0.0,0,0.01
M00737,P044,A,Mid,Ahri,1,6,4,14,122,22,3,23967,13209,5.0,0,1.28
M00737,P018,A,Top,Renekton,1,6,6,9,139,22,5,24885,13693,2.0,0,-0.92
M00737,P055,A,Bottom,Ezreal,1,7,3,11,154,20,0,22831,12859,3.0,1,-0.82
M00737,P010,A,Bottom,Caitlyn,1,9,7,7,121,25,3,28437,13054,3.0,1,-1.6
M00737,P048,A,Support,Braum,1,7,4,8,8,12,3,25615,11335,2.0,1,1.02
M00737,P009,B,Support,Braum,0,7,7,10,15,37,4,18536,10968,0.0,0,0.49
M00737,P056,B,Bottom,Jinx,0,2,5,4,132,31,1,23243,13977,2.0,0,0.33
M00737,P080,B,Mid,Twisted Fate,0,7,10,2,145,35,1,18202,14027,5.0,0,-0.27
M00737,P049,B,Mid,Viktor,0,7,5,3,162,48,0,22587,12180,1.0,1,-0.46
M00737,P059,B,Mid,Ahri,0,4,7,3,157,25,1,21316,13506,1.0,1,-0.53
M00738,P019,A,Jungle,Nocturne,1,7,6,7,172,20,5,22925,14131,2.0,0,0.32
M00738,P071,A,Jungle,Jarvan IV,1,10,3,10,164,26,2,26897,14013,2.0,1,0.3
M00738,P080,A,Mid,Akali,1,9,3,9,233,43,3,29818,15862,3.0,0,-0.94
M00738,P036,A,Jungle,Jarvan IV,1,6,5,5,168,38,3,23657,12926,0.0,0,2.21
M00738,P035,A,Mid,Twisted Fate,1,6,4,9,280,35,1,30421,16219,2.0,0,1.43
M00738,P023,B,Top,Aatrox,0,8,3,6,197,28,2,23363,13398,1.0,0,0.54
M00738,P027,B,Jungle,Lee Sin,0,7,6,5,170,40,4,22823,13120,1.0,0,0.78
M00738,P075,B,Support,Rakan,0,4,6,19,34,48,7,27174,10706,6.0,0,0.4
M00738,P033,B,Bottom,Xayah,0,8,9,3,253,32,0,21641,14738,0.0,0,-0.09
M00738,P076,B,Mid,Akali,0,7,4,6,247,41,2,29238,16009,0.0,0,-0.76
M00739,P044,A,Mid,Akali,0,5,4,4,251,43,0,21395,14729,3.0,0,1.44
M00739,P027,A,Jungle,Viego,0,5,1,3,136,36,2,23534,13427,0.0,1,0.98
M00739,P041,A,Jungle,Viego,0,7,6,4,196,40,3,25017,13922,2.0,0,0.37
M00739,P063,A,Jungle,Elise,0,5,4,5,161,40,2,26169,11350,4.0,0,0.73
M00739,P070,A,Mid,Vex,0,10,6,6,256,41,0,29548,18008,1.0,0,-0.82
M00739,P034,B,Support,Morgana,1,9,5,7,62,46,2,25567,13325,1.0,1,1.97
M00739,P079,B,Mid,Twisted Fate,1,15,5,7,278,33,1,33989,18349,2.0,0,-0.72
M00739,P003,B,Support,Rakan,1,11,9,15,35,48,4,25373,12885,4.0,1,-0.68
M00739,P022,B,Support,Alistar,1,4,2,8,50,43,0,27312,10810,5.0,0,0.12
M00739,P012,B,Jungle,Elise,1,5,6,8,147,37,2,25894,13033,3.0,0,0.38
M00740,P065,A,Jungle,Elise,0,7,10,4,115,29,2,31146,13350,1.0,0,0.11
M00740,P023,A,Top,Camille,0,12,3,7,148,26,2,31527,14316,2.0,0,0.01
M00740,P040,A,Support,Rakan,0,4,5,9,8,29,5,12293,12642,1.0,0,0.88
M00740,P064,A,Jungle,Sejuani,0,2,9,7,148,21,1,17985,13942,2.0,0,-1.61
M00740,P041,A,Jungle,Lee Sin,0,5,5,6,117,29,0,20196,11743,3.0,1,0.02
M00740,P012,B,Jungle,Lee Sin,1,18,3,5,103,27,1,31614,12985,6.0,0,-0.3
M00740,P051,B,Support,Morgana,1,12,7,9,10,31,5,25360,13331,4.0,0,0.56
M00740,P005,B,Top,Malphite,1,8,5,7,139,20,1,22216,12336,2.0,0,0.69
M00740,P007,B,Top,Fiora,1,7,3,7,207,41,3,20291,15951,2.0,0,0.47
M00740,P003,B,Support,Leona,1,8,6,12,26,30,5,24842,12644,0.0,1,1.71
M00741,P042,A,Mid,Vex,0,5,8,2,190,30,1,14324,14535,3.0,0,0.21
M00741,P016,A,Top,Malphite,0,9,6,5,215,30,4,26277,14153,2.0,0,-0.11
M00741,P076,A,Mid,Akali,0,10,6,5,199,25,2,28251,17177,2.0,0,0.04
M00741,P005,A,Top,Darius,0,3,11,3,207,30,0,22348,15001,0.0,0,-0.66
M00741,P066,A,Mid,Viktor,0,11,6,6,247,37,1,27354,16479,3.0,0,-0.57
M00741,P037,B,Jungle,Viego,1,15,1,8,142,15,0,25793,16046,4.0,0,1.24
M00741,P071,B,Jungle,Viego,1,15,1,8,135,40,4,29180,16184,3.0,0,2.15
M00741,P007,B,Top,Gnar,1,12,3,13,214,34,4,31841,16842,5.0,0,1.89
M00741,P015,B,Bottom,Kai’Sa,1,14,8,11,236,35,2,27343,16728,3.0,0,2.27
M00741,P063,B,Jungle,Elise,1,9,10,8,148,26,1,23003,13550,5.0,0,-1.33
M00742,P031,A,Top,Ornn,0,1,8,3,91,24,2,23847,8443,4.0,1,-1.17
M00742,P011,A,Mid,Vex,0,2,5,7,114,20,3,23501,11937,0.0,1,0.36
M00742,P074,A,Top,Renekton,0,11,4,4,126,17,6,23219,15180,2.0,0,-0.43
M00742,P049,A,Mid,Syndra,0,11,5,5,150,17,0,31240,16120,1.0,0,-0.64
M00742,P039,A,Bottom,Ashe,0,2,8,2,141,25,1,11283,12320,0.0,0,0.13
M00742,P017,B,Bottom,Tristana,1,12,5,7,145,23,1,27445,15247,7.0,0,-0.36
M00742,P008,B,Jungle,Viego,1,5,9,9,108,22,2,21292,12758,1.0,0,-0.15
M00742,P053,B,Support,Braum,1,5,4,19,19,44,0,18363,12299,2.0,0,1.19
M00742,P055,B,Bottom,Xayah,1,6,7,17,150,29,1,24668,12416,3.0,1,0.67
M00742,P048,B,Support,Braum,1,11,7,12,8,35,4,31657,12815,0.0,0,0.39
M00743,P026,A,Bottom,Jinx,1,6,3,8,161,22,2,25995,12790,2.0,0,-0.46
M00743,P077,A,Bottom,Kai’Sa,1,9,4,7,184,14,3,24448,14620,3.0,0,0.78
M00743,P070,A,Mid,Vex,1,13,4,8,151,24,2,27927,15383,2.0,0,1.17
M00743,P034,A,Support,Nautilus,1,11,11,13,28,30,3,24625,13351,4.0,0,-1.22
M00743,P019,A,Jungle,Viego,1,9,2,8,124,20,2,20585,10970,5.0,0,-0.47
M00743,P047,B,Mid,Yasuo,0,3,5,0,139,34,2,21964,11731,1.0,0,0.28
M00743,P027,B,Jungle,Nocturne,0,11,9,11,72,25,0,32037,13197,2.0,0,-1.53
M00743,P043,B,Mid,Syndra,0,4,2,3,147,31,4,24030,13199,1.0,0,-0.31
M00743,P014,B,Mid,Akali,0,5,4,5,141,18,2,21208,12236,1.0,1,0.05
M00743,P069,B,Bottom,Ashe,0,4,8,4,141,26,1,21867,11541,1.0,1,0.22
M00744,P009,A,Support,Thresh,1,4,5,13,20,33,9,19497,10373,3.0,0,0.96
M00744,P044,A,Mid,Akali,1,7,11,6,220,23,1,22626,14370,2.0,0,0.58
M00744,P003,A,Support,Thresh,1,16,6,17,26,45,2,31858,14083,3.0,1,-0.11
M00744,P079,A,Mid,Syndra,1,13,5,5,243,31,1,30483,16006,2.0,0,1.61
M00744,P068,A,Support,Rakan,1,7,6,10,53,48,4,25906,13536,1.0,0,-1.13
M00744,P069,B,Bottom,Xayah,0,4,4,3,284,42,1,20451,14245,4.0,0,-0.51
M00744,P030,B,Top,Fiora,0,5,9,5,189,26,3,23964,12099,1.0,0,0.2
M00744,P057,B,Bottom,Caitlyn,0,4,2,4,264,41,2,26177,14537,4.0,0,-1.31
M00744,P032,B,Support,Rakan,0,6,4,6,59,32,2,26154,12183,4.0,0,-0.94
M00744,P023,B,Top,Camille,0,6,4,2,208,43,3,26691,14695,4.0,0,0.01
M00745,P026,A,Bottom,Lucian,1,4,3,6,196,24,1,25255,14165,4.0,1,-0.55
M00745,P062,A,Jungle,Elise,1,8,9,5,167,31,3,29377,13424,4.0,0,-0.26
M00745,P049,A,Mid,Yasuo,1,9,6,9,202,17,0,27705,14855,2.0,0,1.37
M00745,P057,A,Bottom,Ezreal,1,15,5,10,202,34,2,31445,16196,4.0,0,-0.72
M00745,P048,A,Support,Leona,1,14,3,10,59,42,8,31944,14266,6.0,0,0.44
M00745,P045,B,Jungle,Elise,0,6,2,2,129,28,0,26050,12956,3.0,0,0.1
M00745,P058,B,Support,Morgana,0,7,9,9,16,36,6,24884,9076,2.0,0,0.23
M00745,P074,B,Top,Malphite,0,7,10,2,165,17,5,25120,13131,0.0,0,0.04
M00745,P025,B,Bottom,Xayah,0,4,6,4,167,32,1,22611,12908,5.0,0,0.93
M00745,P038,B,Bottom,Kai’Sa,0,8,7,4,208,30,2,24926,13240,2.0,0,0.19
M00746,P062,A,Jungle,Lee Sin,1,5,6,10,90,26,2,26921,13244,3.0,0,0.33
M00746,P060,A,Jungle,Lee Sin,1,12,4,9,103,32,0,24934,15167,3.0,0,-0.43
M00746,P070,A,Mid,Ahri,1,12,3,5,192,28,2,24720,14584,3.0,0,2.29
M00746,P066,A,Mid,Viktor,1,4,10,8,152,33,3,20348,12582,3.0,0,-0.27
M00746,P048,A,Support,Morgana,1,11,7,14,8,54,4,25771,10411,3.0,0,0.4
M00746,P010,B,Bottom,Ashe,0,6,1,5,156,33,4,22269,11655,0.0,0,-0.88
M00746,P072,B,Jungle,Nocturne,0,6,10,5,76,16,2,19306,12372,4.0,0,-0.15
M00746,P015,B,Bottom,Kai’Sa,0,6,9,5,195,23,0,23313,13335,0.0,0,-0.97
M00746,P027,B,Jungle,Elise,0,6,7,1,97,23,3,22545,13191,2.0,0,-0.16
M00746,P001,B,Support,Alistar,0,8,4,8,9,37,5,29196,9812,1.0,0,0.23
M00747,P075,A,Support,Thresh,1,4,3,17,13,39,3,20104,10547,2.0,0,-0.44
M00747,P040,A,Support,Nautilus,1,7,5,13,48,50,3,24504,13852,4.0,0,1.27
M00747,P077,A,Bottom,Jinx,1,9,8,15,264,34,3,25810,16816,4.0,0,-1.9
M00747,P022,A,Support,Leona,1,6,10,14,50,37,0,18096,10067,4.0,0,-0.46
M00747,P036,A,Jungle,Lee Sin,1,5,8,8,155,34,4,18035,12403,4.0,1,0.5
M00747,P020,B,Jungle,Graves,0,9,2,7,127,42,3,24671,13780,1.0,0,-1.31
M00747,P074,B,Top,Malphite,0,8,6,5,188,29,0,23428,14122,0.0,1,-0.13
M00747,P038,B,Bottom,Caitlyn,0,10,6,3,234,22,4,25444,14791,1.0,0,0.44
M00747,P012,B,Jungle,Jarvan IV,0,7,3,4,165,28,1,23095,14914,1.0,0,-0.57
M00747,P049,B,Mid,Syndra,0,7,4,6,183,33,4,26973,14194,2.0,0,-0.74
M00748,P064,A,Jungle,Nocturne,1,8,4,6,113,24,2,24612,13568,3.0,0,0.9
M00748,P019,A,Jungle,Lee Sin,1,13,5,9,142,29,2,29562,16429,4.0,0,-0.52
M00748,P072,A,Jungle,Nocturne,1,8,6,3,136,34,4,22897,13344,4.0,0,0.89
M00748,P018,A,Top,Ornn,1,8,3,8,170,26,3,20031,13825,2.0,0,0.81
M00748,P036,A,Jungle,Graves,1,12,4,4,181,35,2,32689,15694,3.0,0,-0.93
M00748,P057,B,Bottom,Ezreal,0,9,7,6,184,37,1,24890,14209,1.0,0,0.19
M00748,P013,B,Mid,Ahri,0,7,3,6,190,45,2,28095,11616,2.0,0,0.55
M00748,P031,B,Top,Aatrox,0,5,6,8,146,18,0,25265,12570,2.0,0,0.67
M00748,P028,B,Top,Darius,0,6,6,3,184,23,1,29259,12173,3.0,0,0.53
M00748,P039,B,Bottom,Ashe,0,2,3,5,181,26,5,29396,13439,2.0,0,0.26
M00749,P043,A,Mid,Twisted Fate,1,13,6,9,205,22,0,33034,16390,1.0,0,-1.76
M00749,P051,A,Support,Lulu,1,12,5,6,34,38,2,30123,12990,3.0,0,0.98
M00749,P023,A,Top,Malphite,1,16,4,5,154,21,2,26214,15577,2.0,0,-0.6
M00749,P073,A,Mid,Yasuo,1,9,3,9,198,33,0,32422,15655,3.0,0,1.07
M00749,P034,A,Support,Alistar,1,8,1,9,30,42,6,25643,10869,2.0,0,-0.08
M00749,P041,B,Jungle,Viego,0,9,11,3,135,15,4,31083,14365,1.0,0,-1.05
M00749,P070,B,Mid,Viktor,0,15,2,6,189,22,3,30742,15674,2.0,0,-1.24
M00749,P022,B,Support,Alistar,0,8,9,7,68,25,4,26647,12250,3.0,0,0.72
M00749,P009,B,Support,Braum,0,7,5,7,15,41,1,24305,12389,3.0,1,-0.27
M00749,P053,B,Support,Thresh,0,6,2,14,31,33,2,25080,10349,0.0,0,-0.56
M00750,P020,A,Jungle,Nocturne,0,5,4,10,171,38,1,26351,13440,2.0,0,-0.56
M00750,P064,A,Jungle,Jarvan IV,0,1,7,4,149,32,0,20184,11410,2.0,0,-0.89
M00750,P045,A,Jungle,Nocturne,0,9,6,5,186,50,2,27918,15548,1.0,0,-1.74
M00750,P006,A,Jungle,Elise,0,6,7,3,145,29,4,25396,11939,0.0,0,0.62
M00750,P014,A,Mid,Viktor,0,7,4,5,202,32,1,24558,13055,2.0,0,-0.25
M00750,P026,B,Bottom,Jinx,1,5,7,9,266,30,1,26259,15053,0.0,0,0.8
M00750,P046,B,Mid,Twisted Fate,1,8,9,10,267,36,5,31529,14469,4.0,0,-0.3
M00750,P029,B,Bottom,Tristana,1,6,6,4,288,40,5,27477,16313,2.0,0,-1.31
M00750,P068,B,Support,Nautilus,1,2,11,14,44,30,2,22820,9184,2.0,0,0.16
M00750,P077,B,Bottom,Jinx,1,13,6,8,254,27,3,31601,17949,1.0,1,1.3
M00751,P038,A,Bottom,Lucian,0,11,6,4,164,10,4,23579,14365,3.0,0,0.89
M00751,P064,A,Jungle,Nocturne,0,4,6,6,154,22,2,22562,14588,2.0,0,0.25
M00751,P053,A,Support,Thresh,0,6,4,9,16,27,8,22348,10621,2.0,0,0.18
M00751,P011,A,Mid,Yasuo,0,10,6,5,134,19,2,27601,12903,2.0,1,1.21
M00751,P060,A,Jungle,Jarvan IV,0,15,2,4,151,24,0,28260,15391,2.0,0,-0.58
M00751,P079,B,Mid,Akali,1,8,3,6,163,27,2,23055,13424,4.0,0,0.85
M00751,P061,B,Mid,Yasuo,1,6,8,6,177,38,0,22530,13082,4.0,0,0.69
M00751,P071,B,Jungle,Jarvan IV,1,9,2,5,110,22,0,23923,9964,1.0,0,-0.36
M00751,P037,B,Jungle,Sejuani,1,13,6,6,90,18,4,31262,14358,1.0,1,-0.25
M00751,P046,B,Mid,Syndra,1,9,8,7,165,23,5,25682,13697,1.0,1,-1.08
M00752,P068,A,Support,Morgana,1,7,5,11,8,40,4,22490,9237,2.0,0,-0.56
M00752,P078,A,Support,Thresh,1,12,6,11,44,25,4,28529,13294,1.0,0,0.01
M00752,P024,A,Mid,Syndra,1,6,4,8,175,24,2,22046,12283,1.0,0,-0.05
M00752,P052,A,Support,Morgana,1,11,4,10,30,36,2,32330,12728,1.0,0,-0.3
M00752,P010,A,Bottom,Xayah,1,5,7,12,175,29,2,23309,14256,1.0,0,0.01
M00752,P036,B,Jungle,Jarvan IV,0,13,5,9,88,29,6,28058,14474,2.0,0,-2.02
M00752,P027,B,Jungle,Jarvan IV,0,1,12,5,119,25,3,15045,11448,1.0,0,0.08
M00752,P005,B,Top,Fiora,0,8,2,3,182,27,2,26603,14970,0.0,0,-0.97
M00752,P028,B,Top,Malphite,0,6,6,5,172,18,0,27045,12713,2.0,0,1.02
M00752,P011,B,Mid,Viktor,0,7,12,3,163,37,4,24501,14783,1.0,0,1.16
M00753,P059,A,Mid,Ahri,1,7,11,8,228,36,2,24547,15491,0.0,0,0.74
M00753,P049,A,Mid,Syndra,1,11,3,9,195,45,4,27449,15144,2.0,0,0.52
M00753,P029,A,Bottom,Jinx,1,8,4,11,249,21,1,30849,16575,2.0,0,0.49
M00753,P079,A,Mid,Viktor,1,8,1,13,230,42,1,31540,16642,3.0,0,0.27
M00753,P033,A,Bottom,Ashe,1,7,8,6,252,50,1,26723,16147,1.0,0,0.2
M00753,P068,B,Support,Morgana,0,11,6,9,8,49,3,21807,10871,2.0,0,-1.82
M00753,P045,B,Jungle,Kha’Zix,0,12,6,6,131,17,6,26138,13721,1.0,0,1.77
M00753,P035,B,Mid,Orianna,0,9,5,6,215,39,0,30853,14470,2.0,0,-0.77
M00753,P001,B,Support,Braum,0,11,5,9,24,38,2,25159,11453,0.0,0,-0.86
M00753,P063,B,Jungle,Elise,0,4,9,7,138,32,3,20426,11081,2.0,0,-1.68
M00754,P040,A,Support,Alistar,1,6,6,12,57,36,8,25958,10545,2.0,1,-0.92
M00754,P010,A,Bottom,Caitlyn,1,4,7,6,297,33,3,17222,16411,2.0,0,0.01
M00754,P011,A,Mid,Vex,1,4,5,10,252,27,1,22796,14807,2.0,0,-1.27
M00754,P052,A,Support,Braum,1,9,4,10,65,43,4,25390,13101,2.0,1,0.6
M00754,P007,A,Top,Fiora,1,6,1,9,240,31,1,20509,14386,3.0,1,0.67
M00754,P030,B,Top,Renekton,0,10,4,6,251,35,4,23821,15140,1.0,0,-0.53
M00754,P064,B,Jungle,Elise,0,4,8,5,174,32,0,21714,12867,2.0,0,-0.88
M00754,P029,B,Bottom,Lucian,0,4,12,4,270,34,2,30786,14332,1.0,0,-1.18
M00754,P020,B,Jungle,Viego,0,11,4,7,150,30,2,26122,13082,2.0,1,0.1
M00754,P022,B,Support,Lulu,0,3,9,7,40,43,5,20184,10174,0.0,1,-0.72
M00755,P065,A,Jungle,Nocturne,0,9,5,6,154,37,0,28384,14005,2.0,0,-0.38
M00755,P070,A,Mid,Twisted Fate,0,7,5,6,223,31,0,26775,13952,3.0,0,0.85
M00755,P013,A,Mid,Orianna,0,5,5,7,249,30,2,24324,14406,2.0,0,1.25
M00755,P019,A,Jungle,Jarvan IV,0,7,3,8,208,32,3,29090,16319,2.0,0,0.28
M00755,P025,A,Bottom,Lucian,0,9,10,3,289,41,1,24170,15155,2.0,0,0.74
M00755,P010,B,Bottom,Ezreal,1,8,10,12,273,35,1,23581,16342,2.0,0,-0.32
M00755,P079,B,Mid,Orianna,1,8,4,5,269,33,0,28286,17974,3.0,0,1.68
M00755,P072,B,Jungle,Elise,1,10,3,6,185,42,4,23775,15071,2.0,0,-0.98
M00755,P051,B,Support,Lulu,1,8,5,14,71,39,3,27242,11583,1.0,0,0.38
M00755,P007,B,Top,Malphite,1,16,1,12,239,28,3,37110,17389,0.0,0,-0.42
M00756,P065,A,Jungle,Graves,1,11,7,7,132,21,2,25225,12855,3.0,0,-0.26
M00756,P026,A,Bottom,Ezreal,1,2,3,8,182,21,3,22784,12228,1.0,0,1.36
M00756,P057,A,Bottom,Tristana,1,11,4,6,222,26,4,29958,17080,1.0,1,0.93
M00756,P021,A,Top,Aatrox,1,16,5,9,147,26,4,28517,14939,2.0,1,-0.02
M00756,P075,A,Support,Thresh,1,8,9,14,29,38,7,28774,12094,0.0,0,0.41
M00756,P038,B,Bottom,Lucian,0,7,5,7,187,27,2,21368,14746,3.0,0,0.88
M00756,P016,B,Top,Gnar,0,6,7,7,150,26,1,26353,13006,2.0,0,-0.85
M00756,P001,B,Support,Leona,0,7,5,8,10,27,4,20780,11575,2.0,0,-1.48
M00756,P064,B,Jungle,Viego,0,5,5,4,113,26,2,19011,12091,2.0,0,0.43
M00756,P068,B,Support,Alistar,0,10,5,8,13,36,8,27264,13310,0.0,0,0.1
M00757,P002,A,Support,Alistar,1,3,1,9,57,31,3,25015,8774,0.0,0,-0.02
M00757,P025,A,Bottom,Tristana,1,10,4,4,311,41,3,25278,16478,4.0,0,1.42
M00757,P023,A,Top,Malphite,1,9,7,8,240,33,4,28121,15188,3.0,0,-0.38
M00757,P070,A,Mid,Twisted Fate,1,10,8,12,246,40,2,21857,15901,3.0,1,-0.31
M00757,P049,A,Mid,Twisted Fate,1,6,3,10,259,46,8,30167,15208,3.0,0,2.22
M00757,P026,B,Bottom,Caitlyn,0,3,9,7,289,41,5,24356,15782,0.0,0,-0.27
M00757,P007,B,Top,Malphite,0,11,3,7,227,16,3,25203,15995,0.0,0,-1.27
M00757,P061,B,Mid,Viktor,0,11,5,8,254,31,5,27178,14775,1.0,0,-0.78
M00757,P042,B,Mid,Akali,0,8,2,4,237,48,0,21154,15485,3.0,0,1.15
M00757,P039,B,Bottom,Ezreal,0,3,7,3,252,30,1,29796,14606,2.0,0,0.82
M00758,P022,A,Support,Braum,0,2,9,7,14,29,4,18757,8870,1.0,0,0.11
M00758,P029,A,Bottom,Kai’Sa,0,11,9,5,191,14,3,23218,15060,2.0,0,-2.33
M00758,P060,A,Jungle,Sejuani,0,14,5,7,125,24,3,33760,15741,0.0,0,0.57
M00758,P080,A,Mid,Viktor,0,8,6,9,176,35,1,26516,12830,3.0,0,0.49
M00758,P071,A,Jungle,Graves,0,9,11,4,143,27,3,24956,13336,0.0,0,0.38
M00758,P058,B,Support,Leona,1,10,4,7,23,35,3,29388,12257,4.0,0,-0.7
M00758,P011,B,Mid,Ahri,1,15,4,5,157,23,3,30942,15777,1.0,0,0.63
M00758,P010,B,Bottom,Jinx,1,9,4,11,203,27,3,24326,14991,5.0,0,-0.26
M00758,P013,B,Mid,Akali,1,18,3,11,128,18,2,32547,15519,1.0,0,0.38
M00758,P064,B,Jungle,Kha’Zix,1,4,11,7,116,13,2,19961,11303,3.0,0,-0.55
M00759,P062,A,Jungle,Elise,0,4,5,5,188,30,1,26815,13795,1.0,0,0.56
M00759,P034,A,Support,Leona,0,4,13,12,22,64,6,22409,10802,2.0,0,-0.39
M00759,P039,A,Bottom,Lucian,0,2,5,6,313,41,2,25006,14629,1.0,0,0.55
M00759,P006,A,Jungle,Sejuani,0,6,8,9,189,39,3,34424,13200,0.0,0,-0.2
M00759,P072,A,Jungle,Graves,0,11,4,8,177,38,2,27989,14248,3.0,0,-1.6
M00759,P002,B,Support,Leona,1,4,3,7,60,45,4,23578,9745,3.0,0,-0.4
M00759,P042,B,Mid,Viktor,1,12,4,6,311,35,4,33694,16910,5.0,0,-0.85
M00759,P065,B,Jungle,Sejuani,1,11,3,11,189,13,2,26145,13535,2.0,0,0.35
M00759,P028,B,Top,Gnar,1,2,3,12,290,57,6,24132,13669,1.0,0,1.11
M00759,P005,B,Top,Ornn,1,7,4,7,260,39,2,24189,15235,2.0,0,1.06
M00760,P045,A,Jungle,Nocturne,0,7,6,4,102,25,1,20853,13036,0.0,0,-1.13
M00760,P073,A,Mid,Syndra,0,6,9,3,151,28,4,26861,12085,1.0,0,2.39
M00760,P016,A,Top,Malphite,0,4,4,6,144,29,1,25629,13412,1.0,0,1.75
M00760,P077,A,Bottom,Lucian,0,12,3,4,192,22,3,23300,14064,2.0,0,-0.69
M00760,P003,A,Support,Alistar,0,2,7,10,20,11,7,18872,10705,4.0,0,-1.17
M00760,P005,B,Top,Camille,1,5,9,3,144,26,4,23401,11745,3.0,1,-0.23
M00760,P069,B,Bottom,Ashe,1,5,4,10,181,25,1,24937,14678,3.0,0,-0.63
M00760,P074,B,Top,Darius,1,12,10,4,132,24,3,29505,14337,4.0,0,0.45
M00760,P030,B,Top,Aatrox,1,9,2,11,146,26,3,26786,13255,0.0,0,1.19
M00760,P068,B,Support,Morgana,1,10,3,15,23,13,7,14870,13060,0.0,0,1.46
M00761,P015,A,Bottom,Ezreal,0,5,4,8,244,43,0,24973,15234,1.0,0,-1.06
M00761,P009,A,Support,Lulu,0,5,7,9,55,51,3,27834,11665,2.0,0,0.05
M00761,P067,A,Bottom,Caitlyn,0,6,5,4,265,37,2,20700,16056,2.0,0,0.05
M00761,P036,A,Jungle,Viego,0,1,7,4,183,28,0,20640,11739,1.0,0,0.21
M00761,P022,A,Support,Nautilus,0,5,6,7,75,30,5,26823,12250,3.0,0,-0.9
M00761,P012,B,Jungle,Sejuani,1,11,5,6,170,42,4,27009,16942,1.0,1,-0.66
M00761,P064,B,Jungle,Sejuani,1,8,4,8,213,43,2,23184,14984,0.0,1,0.61
M00761,P051,B,Support,Nautilus,1,16,6,12,59,43,3,32926,14398,1.0,0,-1.23
M00761,P070,B,Mid,Twisted Fate,1,10,2,11,278,31,1,35985,15336,1.0,0,-0.39
M00761,P080,B,Mid,Viktor,1,6,4,5,254,29,2,29352,15238,1.0,1,1.44
M00762,P001,A,Support,Rakan,1,9,3,9,65,25,3,27231,12867,5.0,1,1.45
M00762,P052,A,Support,Alistar,1,9,5,11,8,10,6,29607,10593,7.0,0,0.31
M00762,P032,A,Support,Alistar,1,7,8,14,37,35,2,20739,13281,2.0,0,1.65
